table_id|intermediary_id|report_date|is_update|customer_type|customer_code|customer_code_amlo|customer_status|is_digital_asset_outstanding|fiat_asset_id|fiat_quantity|da_asset_isin|da_asset_id|da_asset_short_name|da_wallet_address|da_quantity
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|97bdb35e-c74e-4b70-a579-c3c7d1165ed0|-|RI|T|-|-|-|2010|ADA|addr1qxl5zjfkk8cymnfqa44v9spxxylqds3up8um6dvjf5sewu45nfwg6mxfnfq4darrvcz7ufkf4ewvwdrfwmgkutt96v0s4qsszy|0.04296269
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|97bdb35e-c74e-4b70-a579-c3c7d1165ed0|-|RI|T|-|-|-|4943|DAI|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000390
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|97bdb35e-c74e-4b70-a579-c3c7d1165ed0|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|0.05884625
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|97bdb35e-c74e-4b70-a579-c3c7d1165ed0|-|RI|F|THB|0.00699019|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|b79a611e-6b2e-4332-8d70-f60837b40cd1|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00065544
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|b79a611e-6b2e-4332-8d70-f60837b40cd1|-|RI|F|THB|1300.03963088|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|UFDA0000000019|AAVE|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00098182
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|2010|ADA|addr1qxl5zjfkk8cymnfqa44v9spxxylqds3up8um6dvjf5sewu45nfwg6mxfnfq4darrvcz7ufkf4ewvwdrfwmgkutt96v0s4qsszy|0.00839410
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|4030|ALGO|YU4VDUFDPVVQD7G3EOG7CM6T5OYBDXHHSBRTPRAWRDX3IEOP3FNO2EYL6U|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|UFDA0000000063|AVAX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00072427
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|1831|BCH|bitcoincash:qpfkw2eml9y5w65xp902xnrsl89wfquuruzlz5lw4e|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|3635|CRO|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.07005100
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|UFDA0000000097|CVX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00060950
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|4943|DAI|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000765
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|0.06711387
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|UFDA0000000009|DOT|12deK2QXgSqp6q5gBvoZsB3RSiHGm2NMvmgbEEWVyV9MkCq8|0.00061309
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000014
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|UFDA0000000069|GALA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|UFDA0000000030|GRT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00382100
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|1975|LINK|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00624833
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|1934|LRC|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000038
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|2|LTC|ltc1qs5hv2qtfydgcu8nhz4famdcv85dzsmrggvvluc|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|1966|MANA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00830320
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|1518|MKR|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000013
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|3890|POL|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00189850
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|2586|SNX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|5426|SOL|8zzuHAzDMsdkFBDkDoUHUaYso2GJ49G7wRR3FFcx1jqN|0.00075423
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|UFDA0000000023|UNISWAP|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000027
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|3408|USDC|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|825|USDT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000082
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|0.63713244
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|2011|XTZ|tz1exY9oDsPYr9bSuMMDwhn3nJanbn8iysDW|0.00952530
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|5864|YFI|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000068
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|T|-|-|-|1896|ZRX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000850
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|13252551-710a-4a35-be76-c110dd8aef4a|-|RI|F|THB|6.68502593|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f516c18e-e44f-41e9-bdb9-ef8a69d0484b|-|RI|T|-|-|-|UFDA0000000063|AVAX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00038000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f516c18e-e44f-41e9-bdb9-ef8a69d0484b|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.04906004
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f516c18e-e44f-41e9-bdb9-ef8a69d0484b|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|1.09364744
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f516c18e-e44f-41e9-bdb9-ef8a69d0484b|-|RI|T|-|-|-|825|USDT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00351286
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f516c18e-e44f-41e9-bdb9-ef8a69d0484b|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|0.69298002
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f516c18e-e44f-41e9-bdb9-ef8a69d0484b|-|RI|T|-|-|-|2011|XTZ|tz1exY9oDsPYr9bSuMMDwhn3nJanbn8iysDW|0.00243340
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f516c18e-e44f-41e9-bdb9-ef8a69d0484b|-|RI|F|THB|0.00254188|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|43f32013-8f7f-496e-8476-0f42334d9da9|-|RI|T|-|-|-|1934|LRC|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|43f32013-8f7f-496e-8476-0f42334d9da9|-|RI|T|-|-|-|2586|SNX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|43f32013-8f7f-496e-8476-0f42334d9da9|-|RI|T|-|-|-|825|USDT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|43f32013-8f7f-496e-8476-0f42334d9da9|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|0.04211998
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|43f32013-8f7f-496e-8476-0f42334d9da9|-|RI|F|THB|0.00760693|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f0b31c11-061d-4fd5-be3c-bcc3c90271af|-|RI|T|-|-|-|4030|ALGO|YU4VDUFDPVVQD7G3EOG7CM6T5OYBDXHHSBRTPRAWRDX3IEOP3FNO2EYL6U|0.09434400
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f0b31c11-061d-4fd5-be3c-bcc3c90271af|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f0b31c11-061d-4fd5-be3c-bcc3c90271af|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|34.92475002
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|f0b31c11-061d-4fd5-be3c-bcc3c90271af|-|RI|F|THB|296.35125477|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|765dc65f-85d3-4920-942a-5a64e44842ff|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00014273
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|765dc65f-85d3-4920-942a-5a64e44842ff|-|RI|F|THB|400.00000000|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|UFDA0000000019|AAVE|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.03594591
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|2010|ADA|addr1qxl5zjfkk8cymnfqa44v9spxxylqds3up8um6dvjf5sewu45nfwg6mxfnfq4darrvcz7ufkf4ewvwdrfwmgkutt96v0s4qsszy|0.00576630
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|4030|ALGO|YU4VDUFDPVVQD7G3EOG7CM6T5OYBDXHHSBRTPRAWRDX3IEOP3FNO2EYL6U|0.09545500
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|4943|DAI|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000314
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|0.02590000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|UFDA0000000009|DOT|12deK2QXgSqp6q5gBvoZsB3RSiHGm2NMvmgbEEWVyV9MkCq8|0.97170903
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00500880
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|5426|SOL|8zzuHAzDMsdkFBDkDoUHUaYso2GJ49G7wRR3FFcx1jqN|0.04297829
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|825|USDT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00989181
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|21.62278380
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|2011|XTZ|tz1exY9oDsPYr9bSuMMDwhn3nJanbn8iysDW|0.00229330
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|T|-|-|-|1896|ZRX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|19.69383863
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|e0d21274-35b4-4745-9d8c-a542bff90fd6|-|RI|F|THB|0.00507736|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|4aaeff21-83d2-4998-bf12-4a126467442a|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|4aaeff21-83d2-4998-bf12-4a126467442a|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|4aaeff21-83d2-4998-bf12-4a126467442a|-|RI|T|-|-|-|2|LTC|ltc1qs5hv2qtfydgcu8nhz4famdcv85dzsmrggvvluc|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|4aaeff21-83d2-4998-bf12-4a126467442a|-|RI|F|THB|0.00776257|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|35954751-ce16-44e1-962d-89393ca60fcf|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00974380
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|35954751-ce16-44e1-962d-89393ca60fcf|-|RI|F|THB|0.00196464|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|2aa6c0d4-9c37-4da9-ac99-9da98fa5eb7e|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|2aa6c0d4-9c37-4da9-ac99-9da98fa5eb7e|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|38.13776662
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|2aa6c0d4-9c37-4da9-ac99-9da98fa5eb7e|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|2aa6c0d4-9c37-4da9-ac99-9da98fa5eb7e|-|RI|T|-|-|-|1975|LINK|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00999875
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|2aa6c0d4-9c37-4da9-ac99-9da98fa5eb7e|-|RI|T|-|-|-|512|XLM|GCBQ3PGV2JU7OILV2KWCSA5F455RBRLQJOETUWOORQF3TPZQGRERCBEL|0.02235000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|2aa6c0d4-9c37-4da9-ac99-9da98fa5eb7e|-|RI|F|THB|144.73016264|-|-|-|-|-
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000039|1INCH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00664680
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000019|AAVE|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00098182
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|2010|ADA|addr1qxl5zjfkk8cymnfqa44v9spxxylqds3up8um6dvjf5sewu45nfwg6mxfnfq4darrvcz7ufkf4ewvwdrfwmgkutt96v0s4qsszy|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|4030|ALGO|YU4VDUFDPVVQD7G3EOG7CM6T5OYBDXHHSBRTPRAWRDX3IEOP3FNO2EYL6U|0.09545500
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|3794|ATOM|cosmos1mj4kecw5ggsl55d736237l6lqz0jnenqhrne0e|0.09999040
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000063|AVAX|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00039927
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000050|AXS|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00080588
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1697|BAT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00332390
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1831|BCH|bitcoincash:qpfkw2eml9y5w65xp902xnrsl89wfquuruzlz5lw4e|0.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1|BTC|bc1qfluv3cdcfw922u9mtpw7z8mt64un3cctdt6hpg|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|3635|CRO|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|210.19379850
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|4943|DAI|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000708
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|74|DOGE|DBNjNau1sEv6NLRvceLHRcLCXPY7escBZu|174.10000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000009|DOT|12deK2QXgSqp6q5gBvoZsB3RSiHGm2NMvmgbEEWVyV9MkCq8|3.57574810
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|2130|ENJ|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00506110
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1765|EOS|odm4l5vrqlyz|0.19838400
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1027|ETH|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00279434
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000069|GALA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|67.97323500
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000032|GLM|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.09348550
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000030|GRT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00708455
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|4642|HBAR|0.0.1390545|3.00000000
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|5034|KSM|DnAq38FfM2kcYVzZCN4p9vksG5UYzRBxGzDtipvcAuA5fgt|0.00000001
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1975|LINK|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00536875
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1934|LRC|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000068
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1966|MANA|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00829815
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|1518|MKR|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00000098
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000013|NEAR|c24698a6173c50c58833beec617ccaab8493c9a80b3e38440e1caac724c9f576|0.00089658
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000125|OP|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.00864660
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|3890|POL|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.09716300
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|3155|QNT|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|0.02298819
210180090007;210280090004;110180030006;110280020006|0105561177671|2025-02-01|F|11|ab120b56-46c1-4b69-a915-d55d011146fb|-|RI|T|-|-|-|UFDA0000000038|SAND|0x85469e1A0145e6b8a13bF58221cC2F2D5e5dA796|2.58740830
